194
7.309425,0.440443,8.097815,0.610158,40.171497
7.565836,0.477842,8.525611,0.620851,44.355358
7.817639,0.516611,8.984922,0.631188,46.407827
8.064892,0.556732,9.453767,0.641189,47.366435
8.307657,0.598188,9.932251,0.650872,49.578021
8.545994,0.640959,10.445328,0.660254,54.372502
8.826241,0.693997,11.019701,0.671137,58.069836
9.100304,0.748873,11.606724,0.681633,59.381678
9.324043,0.795985,12.207334,0.690101,63.423401
9.630301,0.864015,12.875192,0.701553,67.544562
9.886444,0.924217,13.558225,0.711015,69.106778
10.136825,0.986134,14.257328,0.720170,73.580003
10.421791,1.060493,15.029825,0.730484,79.617001
10.699221,1.137092,15.849668,0.740424,84.463395
10.969284,1.215882,16.719093,0.750012,91.045650
11.269118,1.308546,17.670581,0.760566,97.833317
11.559795,1.403932,18.675760,0.770716,103.283791
11.841562,1.501966,19.736257,0.780486,108.837835
12.148212,1.615329,20.852516,0.791054,114.444239
12.411874,1.718745,22.025141,0.800096,121.781638
12.730046,1.851407,23.288149,0.810966,129.090883
13.005939,1.973912,24.606959,0.820367,134.564601
13.301310,2.113351,25.979441,0.830419,141.537292
13.585384,2.256149,27.437705,0.840088,149.901267
13.885398,2.416933,28.977466,0.850317,157.699899
14.172978,2.581412,30.591703,0.860157,164.646338
14.473280,2.764835,32.270393,0.870486,168.692931
14.760395,2.952177,33.965562,0.880433,169.524404
15.035160,3.143191,35.660881,0.890035,171.948583
15.319861,3.353976,37.404533,0.900088,175.456363
15.612580,3.585101,39.170009,0.910552,172.994981
15.892206,3.820118,40.864433,0.920686,163.166141
16.160070,4.058632,42.433331,0.930528,150.770058
16.417507,4.300246,43.879834,0.940116,139.270991
16.683276,4.562107,45.218751,0.950144,125.663641
16.957102,4.844297,46.393107,0.960598,105.765577
17.206491,5.111028,47.334063,0.970205,82.105499
17.466581,5.397301,48.035217,0.980279,57.304699
17.722505,5.684814,48.480157,0.990202,30.446243
17.976252,5.972973,48.644142,1.000000,1.868325
18.245699,6.279190,48.517523,1.000000,-27.488755
18.501241,6.566815,48.094367,1.000000,-56.832164
18.777093,6.871128,47.380880,1.000000,-84.340041
19.042898,7.155703,46.407566,1.000000,-109.266879
19.316724,7.437893,45.195542,1.000000,-131.422299
19.600564,7.717107,43.779120,1.000000,-150.544286
19.877526,7.975640,42.184657,1.000000,-168.110489
20.186429,8.247404,40.416910,1.000000,-180.797175
20.490390,8.497911,38.568713,1.000000,-187.268667
20.788109,8.727550,36.671537,1.000000,-192.001354
21.123667,8.968665,34.728686,1.000000,-193.533633
21.429591,9.173141,32.800864,1.000000,-192.612547
21.776020,9.388300,30.876435,1.000000,-191.229568
22.114602,9.583067,28.976273,1.000000,-186.243558
22.470550,9.772672,27.151564,1.000000,-178.103105
22.815455,9.942835,25.414210,1.000000,-170.711841
23.176907,10.108080,23.737327,1.000000,-164.341645
23.555745,10.268156,22.127378,1.000000,-154.138183
23.919004,10.410139,20.654563,1.000000,-142.144305
24.263073,10.535102,19.284491,1.000000,-135.117372
24.657364,10.667860,17.952216,1.000000,-129.717183
25.030716,10.784118,16.690148,1.000000,-121.277747
25.418766,10.896007,15.526661,1.000000,-111.649028
25.780978,10.992852,14.457167,1.000000,-103.859090
26.155843,11.085936,13.449479,1.000000,-99.149232
26.543715,11.175154,12.474183,1.000000,-94.638653
26.944948,11.260399,11.556706,1.000000,-87.730650
27.313103,11.332753,10.719570,1.000000,-81.149439
27.692343,11.401812,9.933717,1.000000,-77.340020
28.082918,11.467502,9.172769,1.000000,-74.869450
28.485075,11.529748,8.436328,1.000000,-71.360824
28.899065,11.588477,7.745553,1.000000,-65.847257
29.271207,11.636922,7.119383,1.000000,-60.625807
29.652765,11.682568,6.533037,1.000000,-57.771083
30.043905,11.725365,5.963962,1.000000,-56.063980
30.444795,11.765263,5.411757,1.000000,-53.466330
30.855600,11.802215,4.894635,1.000000,-50.037685
31.215738,11.831503,4.411003,1.000000,-47.688498
31.645400,11.862849,3.940865,1.000000,-45.498859
32.021947,11.887260,3.501026,1.000000,-42.536881
32.406234,11.909370,3.090127,1.000000,-40.557131
32.798366,11.929148,2.689883,1.000000,-39.505149
33.198447,11.946562,2.300025,1.000000,-38.480018
33.606584,11.961583,1.920283,1.000000,-36.728702
34.022879,11.974177,1.565450,1.000000,-34.291141
34.376101,11.982797,1.234460,1.000000,-32.705664
34.807629,11.990864,0.911337,1.000000,-31.226637
35.173691,11.995667,0.609928,1.000000,-29.786224
35.545687,11.998707,0.315613,1.000000,-31.790583
36.000000,12.000000,-0.025884,1.000000,8961.844662
36.328735,11.998767,179.552506,1.000000,8955.124330
36.726428,11.994046,179.076602,1.000000,-47.694330
37.116536,11.986102,178.598619,1.000000,-46.511141
37.522755,11.974499,178.146380,1.000000,-43.703710
37.897332,11.960952,177.724545,1.000000,-40.741518
38.309798,11.943090,177.331549,1.000000,-37.310076
38.690708,11.924079,176.978344,1.000000,-33.014552
39.084924,11.902135,176.671258,1.000000,-28.283431
39.469830,11.878786,176.412675,1.000000,-23.042485
39.866076,11.853139,176.210409,1.000000,-16.760770
40.272097,11.825631,176.077460,1.000000,-9.088767
40.647355,11.799593,176.028633,1.000000,0.000879
41.050327,11.771602,176.077477,1.000000,10.738005
41.441002,11.745163,176.243393,1.000000,23.518608
41.837178,11.719949,176.547849,1.000000,38.962740
42.220041,11.698124,177.022648,1.000000,58.126666
42.622633,11.679194,177.710383,1.000000,81.933411
43.009613,11.666443,178.661316,1.000000,111.329107
43.411363,11.660902,179.936965,1.000000,-8852.418608
43.795086,11.665350,1.612944,1.000000,-8805.347100
44.188341,11.682944,3.830023,1.000000,256.726906
44.586902,11.718503,6.747482,1.000000,334.294891
44.974232,11.775676,10.515921,1.000000,428.201754
45.359461,11.862033,15.311517,1.000000,538.354595
45.727469,11.981520,21.283012,1.000000,658.332227
46.085540,12.145293,28.478162,1.000000,767.265654
46.420125,12.357448,36.628326,1.000000,828.294015
46.721262,12.618103,45.044042,1.000000,815.701492
46.975735,12.913013,52.942355,1.000000,743.437320
47.188954,13.237300,59.912789,1.000000,644.426568
47.371254,13.597420,65.830887,1.000000,537.212444
47.515906,13.964853,70.657037,1.000000,433.772375
47.633206,14.343851,74.506334,1.000000,347.805902
47.723548,14.711934,77.613156,1.000000,284.530544
47.800912,15.110544,80.196945,1.000000,235.840798
47.860530,15.503711,82.329971,1.000000,194.663963
47.905432,15.884936,84.090224,1.000000,162.756605
47.941553,16.289498,85.585104,1.000000,138.408007
47.966611,16.674093,86.858385,1.000000,118.049412
47.984664,17.078589,87.946092,1.000000,100.967938
47.994871,17.455228,88.877743,1.000000,81.797887
47.999619,17.848296,89.582050,1.000000,56.112835
48.000000,18.000000,90.000000,0.000000,0.000000
